age,gender,n_trials,n_force_wrong,n_missed,bonus_payment,percent_accept_A1,percent_accept_A2,percent_accept_A3,percent_accept_A4,percent_accept_A2_A3,percent_accept_B1,percent_accept_B2,percent_accept_B3,percent_accept_B4,percent_accept_B2_B3,percent_accept_B1_min_A1,percent_accept_B2_min_A2,percent_accept_B3_min_A3,percent_accept_B4_min_A4,percent_accept_B2_B3_min_A2_A3,percent_accept_AB1,percent_accept_AB2,percent_accept_AB3,percent_accept_AB4,percent_accept_AB2_AB3,order_condition,liks,intercept,beta,learning_rate_raw,learning_rate_transformed,accept_AB_prev1,accept_AB_prev23,accept_AB_prev4,accept_A_prev1,accept_A_prev23,accept_A_prev4,accept_B_prev1,accept_B_prev23,accept_B_prev4,accept_A1_prev1,accept_A1_prev23,accept_A1_prev4,accept_A23_prev1,accept_A23_prev23,accept_A23_prev4,accept_A4_prev1,accept_A4_prev23,accept_A4_prev4,accept_B1_prev1,accept_B1_prev23,accept_B1_prev4,accept_B23_prev1,accept_B23_prev23,accept_B23_prev4,accept_B4_prev1,accept_B4_prev23,accept_B4_prev4,av_reward_est_A,av_reward_est_B,av_reward_est_both,av_reward_arithmetic_A,av_reward_arithmetic_B,av_reward_arithmetic_both
25,m,368,2,6,3.7,1,0.0909090909090909,1,0.0909090909090909,0.473684210526316,0.95,0.105263157894737,1,0.0128205128205128,0.514285714285714,-0.05,0.0143540669856459,0,-0.0780885780885781,0.0406015037593985,0.990740740740741,0.0975609756097561,1,0.03,0.493150684931507,1,50.3623506232601,4.34765601789347,0.101127810747799,2.50667659057171,0.99390639181717,0.444343617664852,0.548496240601504,0.501165501165501,0.67816091954023,0.868421052631579,0.681818181818182,0.210526315789474,0.228571428571429,0.320512820512821,1,1,1,0.478260869565217,0.8,0.222222222222222,0.111111111111111,0,0,1,1,0.928571428571429,0.6,0.75,0.461538461538462,0,0,0,0.00178254264315894,0.000854681889085208,0.00134337723286781,11.5221636923027,10.223216745023,10.9073596211703
31,m,375,3,6,3.3,1,0.555555555555556,0.0526315789473684,0,0.297297297297297,1,1,0,0,0.555555555555556,0,0.444444444444444,-0.0526315789473684,0,0.258258258258258,1,0.813953488372093,0.0256410256410256,0,0.439024390243902,1,77.9974268408791,0.794890591483874,0.0702868189254415,-3.40362413505059,0.000332490947510422,0.421428571428571,0.503992628992629,0.526102941176471,0.642857142857143,0.621621621621622,0.764705882352941,0.2,0.386363636363636,0.2875,1,1,1,0.346153846153846,0.166666666666667,0.2,0,0,0,NaN,1,1,0.571428571428571,0.857142857142857,0.466666666666667,0,0,0,8.39006205428517,8.08305026182222,8.22518535092544,10.6485155502171,9.27709519596419,9.91201202663684
42,m,441,1,4,3.8,1,0.0952380952380952,0.269230769230769,0.153846153846154,0.191489361702128,1,0.583333333333333,0.458333333333333,0.0227272727272727,0.520833333333333,0,0.488095238095238,0.189102564102564,-0.131118881118881,0.329343971631206,1,0.355555555555556,0.36,0.0526315789473684,0.357894736842105,1,97.7149257487272,0.787960667618635,0.0673231699210363,-3.12183841902991,0.00089862775437477,0.363197189284146,0.514039855072464,0.57051282051282,0.595959595959596,0.673913043478261,0.807692307692308,0.130434782608696,0.354166666666667,0.333333333333333,1,1,1,0.15625,0.142857142857143,0.375,0.1875,0,0,NaN,1,1,0.6,0.583333333333333,0.483870967741935,0,0,0.0555555555555556,8.85691721887281,7.97783822539229,8.43464060266917,10.9089063716572,9.85710649646315,10.4036611143887
46,m,457,0,1,3.8,0.99,0.961538461538462,0,0.0416666666666667,0.454545454545455,0.952380952380952,0.576923076923077,0.5,0.0816326530612245,0.538461538461538,-0.0376190476190477,-0.384615384615385,0.5,0.0399659863945578,0.0839160839160839,0.983471074380165,0.769230769230769,0.236363636363636,0.0737704918032787,0.495327102803738,2,144.489587906803,0.699918005372872,0.0554705331783516,-1.88902827619023,0.0294440199676563,0.47979797979798,0.543706293706294,0.52942439862543,0.626262626262626,0.818181818181818,0.708333333333333,0.333333333333333,0.269230769230769,0.350515463917526,0.978723404255319,1,1,0.454545454545455,0.615384615384615,0.222222222222222,0.0526315789473684,0,0,0,1,1,0.833333333333333,0.625,0.473684210526316,0.142857142857143,0.0714285714285714,0.285714285714286,10.1681787716516,4.8027074998697,7.54676280743816,7.21821237248662,5.08347565451832,6.17524100456497
39,m,408,3,7,3.7,0.972972972972973,0.0555555555555556,0.909090909090909,0.0952380952380952,0.525,0.96,0.863636363636364,0.95,0,0.904761904761905,-0.0129729729729731,0.808080808080808,0.0409090909090909,-0.0952380952380952,0.379761904761905,0.96969696969697,0.5,0.928571428571429,0.0185185185185185,0.719512195121951,1,88.1866729551412,2.85787332406789,0.0828152439844363,0.736257211955357,0.769212909748554,0.443783783783784,0.639194139194139,0.619878183831672,0.567567567567568,0.897435897435897,0.80952380952381,0.32,0.380952380952381,0.430232558139535,0.967741935483871,0.966666666666667,1,0.461538461538462,0.8,0.555555555555556,0,0.117647058823529,0,1,1,0.928571428571429,0.833333333333333,1,0.888888888888889,0,0,0,1.90099736622973,0.914771547145983,1.3754652688633,10.3259876682782,9.20285345644824,9.72750092564216
40,m,407,5,7,3.7,0.988636363636364,0.727272727272727,0.173913043478261,0,0.444444444444444,1,0.842105263157895,0.764705882352941,0.051948051948052,0.805555555555556,0.0113636363636364,0.114832535885167,0.59079283887468,0.051948051948052,0.361111111111111,0.991071428571429,0.780487804878049,0.425,0.0388349514563107,0.604938271604938,2,80.0308482746795,0.545398209560396,0.0826824793811714,-1.9665994894184,0.024614701194584,0.486350574712644,0.566666666666667,0.624625374625375,0.597701149425287,0.733333333333333,0.807692307692308,0.375,0.4,0.441558441558442,1,0.962962962962963,1,0.391304347826087,0.538461538461538,0.444444444444444,0,0,0,NaN,1,1,0.875,0.6,0.826086956521739,0.125,0.125,0,9.86290156078939,4.87955960232187,7.55642234352571,6.90305416522004,4.72352078493587,5.89428364799392
38,m,522,0,6,3.8,0.990654205607477,0.269230769230769,0.285714285714286,0.037037037037037,0.277777777777778,0.84,0.0689655172413793,0.172413793103448,0.00819672131147541,0.120689655172414,-0.150654205607477,-0.20026525198939,-0.113300492610837,-0.0288403157255616,-0.157088122605364,0.962121212121212,0.163636363636364,0.228070175438596,0.0134228187919463,0.196428571428571,1,97.2089473882558,1.73437506808234,0.0712355618550907,-3.64033939201017,0.00013613945227664,0.314392523364486,0.419232042370076,0.466757741347905,0.588785046728972,0.69811320754717,0.777777777777778,0.04,0.140350877192982,0.155737704918033,1,1,0.952380952380952,0.333333333333333,0.111111111111111,0.166666666666667,0.0526315789473684,0,0,NaN,0.8,0.866666666666667,0.1,0,0.131578947368421,0,0,0.0666666666666667,8.3474517215704,8.17476541440561,8.2573736224132,11.2634630544285,9.32815876414865,10.2539531829085
28,m,389,2,5,3.8,1,1,1,0.352941176470588,1,1,1,1,0.0113636363636364,1,0,0,0,-0.341577540106952,0,1,1,1,0.0666666666666667,1,1,94.2648717403142,2.09269098650432,0.0965650237439673,0.86767118258036,0.807212817014947,0.664004914004914,0.642344497607656,0.676808654496281,0.918918918918919,0.921052631578947,0.882352941176471,0.409090909090909,0.363636363636364,0.471264367816092,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0,NaN,1,1,1,1,1,0,0.0769230769230769,0,1.59865904294363,0.751707190634011,1.13939641880391,9.69690708200913,9.57387505006474,9.6301925294759
48,m,409,2,6,3.8,1,0.863636363636364,0.0909090909090909,0.130434782608696,0.477272727272727,1,0.9,0.956521739130435,0.0487804878048781,0.930232558139535,0,0.0363636363636364,0.865612648221344,-0.0816542948038176,0.452959830866808,1,0.880952380952381,0.533333333333333,0.0666666666666667,0.701149425287356,2,80.0146043825972,-0.0248575131451076,0.0860168004058262,-2.38079106864809,0.0086377535279421,0.552795031055901,0.526427061310782,0.656736446591519,0.714285714285714,0.727272727272727,0.782608695652174,0.391304347826087,0.325581395348837,0.530864197530864,1,1,1,0.428571428571429,0.666666666666667,0.428571428571429,0.166666666666667,0.0833333333333333,0,NaN,1,1,1,0.875,0.923076923076923,0.0666666666666667,0.133333333333333,0.0666666666666667,9.68005693120434,5.72864108827784,7.77513984731796,7.75631814337244,5.75314185863957,6.7906175240224
29,m,477,1,2,3.8,1,1,0.166666666666667,0.153846153846154,0.62962962962963,0.954545454545455,1,0.111111111111111,0.0210526315789474,0.538461538461538,-0.0454545454545454,0,-0.0555555555555556,-0.132793522267206,-0.0911680911680912,0.991935483870968,1,0.137254901960784,0.0495867768595041,0.584905660377358,1,123.05964218956,0.112356325920399,0.0568038742420221,-4.01145489010113,3.01728543127266e-05,0.472097209720972,0.479847494553377,0.64919028340081,0.762376237623762,0.685185185185185,0.961538461538462,0.181818181818182,0.274509803921569,0.336842105263158,1,1,1,0.636363636363636,0.461538461538462,0.857142857142857,0.142857142857143,0.142857142857143,0,NaN,1,0.916666666666667,0.5,0.5,0.552631578947368,0,0.0714285714285714,0,8.24916863073187,8.21471188326783,8.23257834491585,11.3969055580036,9.55601789054738,10.5105522366358
23,m,444,5,7,3.8,0.978947368421053,0.666666666666667,0.260869565217391,0.0384615384615385,0.454545454545455,0.954545454545455,0.91304347826087,0.461538461538462,0.0108695652173913,0.673469387755102,-0.0244019138755981,0.246376811594203,0.20066889632107,-0.0275919732441472,0.218923933209647,0.974358974358974,0.795454545454545,0.36734693877551,0.0169491525423729,0.56989247311828,1,100.774096135512,0.369169708030405,0.0639323245350887,-3.43181791814197,0.000299774973942346,0.530861244019139,0.478219696969697,0.570217391304348,0.652631578947368,0.727272727272727,0.76,0.409090909090909,0.229166666666667,0.380434782608696,0.980392156862745,0.967741935483871,1,0.423076923076923,0.333333333333333,0.583333333333333,0.0555555555555556,0,0,1,1,0.928571428571429,0.857142857142857,0.555555555555556,0.6875,0,0.0833333333333333,0,8.4748590326583,8.25377987690602,8.36499347659848,11.1449530062901,9.96474254496168,10.5584459782519
28,m,476,7,5,3.7,0.989583333333333,0,0.037037037037037,0.05,0.0185185185185185,0.962962962962963,0.5,0.357142857142857,0.00900900900900901,0.431034482758621,-0.0266203703703705,0.5,0.32010582010582,-0.040990990990991,0.412515964240102,0.983739837398374,0.263157894736842,0.2,0.0152671755725191,0.232142857142857,2,104.778014265455,1.9839653269635,0.0710296096845663,-2.12840509001393,0.0166517557472454,0.310916179337232,0.473180076628352,0.454545454545455,0.473684210526316,0.722222222222222,0.6,0.148148148148148,0.224137931034483,0.309090909090909,1,0.975,1,0.027027027027027,0,0,0.0666666666666667,0,0,1,0.875,1,0.428571428571429,0.4,0.444444444444444,0,0,0,10.1532693923982,4.68115925881771,7.22284975802175,6.89622761998212,5.15099615673876,5.96162279267147
32,f,496,3,5,3.9,1,0.96551724137931,0,0,0.444444444444444,1,1,0.307692307692308,0.0101010101010101,0.653846153846154,0,0.0344827586206896,0.307692307692308,0.0101010101010101,0.209401709401709,1,0.981818181818182,0.133333333333333,0.00819672131147541,0.539130434782609,2,113.700859355254,0.416665497874525,0.0651500676903233,-4.33706666863857,7.21984184326452e-06,0.388736263736264,0.514547754585705,0.588274044795784,0.634615384615385,0.774193548387097,0.782608695652174,0.142857142857143,0.254901960784314,0.393939393939394,1,1,1,0.435897435897436,0.384615384615385,0.6,0,0,0,1,1,1,0.4,0.545454545454545,0.722222222222222,0,0,0,8.20210978934977,8.20598893422801,8.20395291896043,7.14722696469493,4.42069716864518,5.85174871905803
39,f,450,7,10,3.7,0.98936170212766,0.36,0.0869565217391304,0.25,0.229166666666667,0.96,0.391304347826087,0.590909090909091,0.0112359550561798,0.488888888888889,-0.0293617021276597,0.031304347826087,0.50395256916996,-0.23876404494382,0.259722222222222,0.983193277310924,0.375,0.333333333333333,0.0683760683760684,0.354838709677419,1,110.035560713166,0.793457825328007,0.060000040338949,-3.01875668804183,0.00126907142399835,0.359569892473118,0.507638888888889,0.556818181818182,0.559139784946237,0.770833333333333,0.75,0.16,0.244444444444444,0.363636363636364,1,0.96969696969697,1,0.212121212121212,0.375,0,0.25,0.1,0,NaN,0.9,1,0.5,0.333333333333333,0.533333333333333,0,0,0.0588235294117647,8.77580224752293,7.59284467582085,8.20409934812891,9.97315872757135,9.36950127529555,9.68142153938943
39,f,399,5,16,3.7,1,1,0.529411764705882,0.0952380952380952,0.789473684210526,0.818181818181818,1,0.956521739130435,0.0337078651685393,0.977777777777778,-0.181818181818182,0,0.427109974424552,-0.0615302300695559,0.188304093567251,0.961904761904762,1,0.775,0.0454545454545455,0.891566265060241,2,99.7022229801858,-0.0351080897980404,0.071357018952668,-1.98521365235217,0.0235603530072345,0.574622531939605,0.54327485380117,0.705189941144997,0.768292682926829,0.842105263157895,0.904761904761905,0.380952380952381,0.244444444444444,0.50561797752809,1,1,1,0.736842105263158,0.75,0.9,0.125,0,0,1,1,0.789473684210526,1,1,0.96551724137931,0,0.0769230769230769,0.153846153846154,9.36872798809597,5.22780935342655,7.20099876994687,7.0343688393147,4.72156958919725,5.82364171509214
33,f,451,1,2,3.8,1,0.615384615384615,0.0714285714285714,0,0.333333333333333,1,1,0.6,0.0303030303030303,0.791666666666667,0,0.384615384615385,0.528571428571429,0.0303030303030303,0.458333333333333,1,0.795918367346939,0.320754716981132,0.024390243902439,0.549019607843137,2,104.284697646584,0.696202824900081,0.0753585452258863,-1.99903682389418,0.0228021848690432,0.462307692307692,0.563657407407407,0.646683673469388,0.54,0.814814814814815,0.875,0.384615384615385,0.3125,0.418367346938776,1,1,1,0.277777777777778,0.416666666666667,0.6,0,0,0,1,1,1,0.777777777777778,1,0.724137931034483,0.0666666666666667,0,0.0666666666666667,10.0813286540228,5.12349113815454,7.64466419309894,7.53683684515322,5.54603893253591,6.55840491650892
36,f,449,3,4,3.8,0.990566037735849,0.407407407407407,0.05,0.037037037037037,0.25531914893617,0.954545454545455,1,0.277777777777778,0.0421052631578947,0.69047619047619,-0.0360205831903945,0.592592592592593,0.227777777777778,0.0050682261208577,0.43515704154002,0.984375,0.686274509803922,0.157894736842105,0.040983606557377,0.460674157303371,1,100.883760494134,0.537177228508386,0.0673017977467794,-2.92107513179907,0.0017441284750605,0.399350649350649,0.572188449848024,0.545902285263987,0.571428571428571,0.787234042553192,0.740740740740741,0.227272727272727,0.357142857142857,0.351063829787234,0.981132075471698,1,1,0.21875,0.4,0.3,0.05,0,0,1,0.9,1,0.6,0.8,0.67741935483871,0.0625,0.125,0.0625,9.61909385331062,7.27508229744807,8.51969020321579,12.3875120223225,10.2064129929524,11.3645186722639
22,m,488,3,9,3.7,1,0.565217391304348,0.08,0.192307692307692,0.3125,0.916666666666667,0.592592592592593,0.230769230769231,0.0384615384615385,0.415094339622642,-0.0833333333333334,0.0273752012882448,0.150769230769231,-0.153846153846154,0.102594339622642,0.983471074380165,0.58,0.156862745098039,0.0692307692307692,0.366336633663366,2,127.662374614592,0.652399203798499,0.0532894529002173,-4.23052397771292,1.16573794395336e-05,0.402920962199313,0.425331192292252,0.588125466766243,0.639175257731959,0.680851063829787,0.846153846153846,0.166666666666667,0.169811320754717,0.330097087378641,1,1,1,0.285714285714286,0.285714285714286,0.5,0.333333333333333,0,0,NaN,0.75,1,0.333333333333333,0.3,0.470588235294118,0.0666666666666667,0,0.133333333333333,8.17879465441419,8.1924108423703,8.18579616015299,6.22824631475491,3.93584841024693,5.04948489226644
21,m,369,5,14,3.5,1,1,0.705882352941177,0.15,0.848484848484849,0.941176470588235,1,0.85,0.0875,0.921052631578947,-0.0588235294117647,0,0.144117647058823,-0.0625,0.0725677830940988,0.988888888888889,1,0.783783783783784,0.1,0.887323943661972,2,121.103356667581,1.65289167206059,0.0630220515325215,0.69437235794676,0.756275637946107,0.565359477124183,0.643734643734644,0.6625,0.777777777777778,0.909090909090909,0.85,0.352941176470588,0.378378378378378,0.475,1,1,1,0.857142857142857,1,0.6,0.0714285714285714,0.142857142857143,0,NaN,1,0.916666666666667,1,1,0.884615384615385,0,0.272727272727273,0.363636363636364,2.23835731213248,0.991914426680336,1.59364547482965,6.54824787369259,4.10126164030988,5.28256533918429
28,f,423,0,1,3.9,1,0.285714285714286,0.142857142857143,0.0909090909090909,0.224489795918367,0.807692307692308,0.863636363636364,0.888888888888889,0.0786516853932584,0.875,-0.192307692307692,0.577922077922078,0.746031746031746,-0.0122574055158325,0.650510204081633,0.96031746031746,0.54,0.487179487179487,0.0810810810810811,0.51685393258427,2,110.042215657411,0.672854118813771,0.0660147978575541,-2.50357270484481,0.00614732085207864,0.526538461538462,0.569642857142857,0.526515151515151,0.63,0.714285714285714,0.666666666666667,0.423076923076923,0.425,0.386363636363636,1,1,1,0.225806451612903,0.125,0.222222222222222,0.0714285714285714,0.0714285714285714,0,1,0.888888888888889,0.733333333333333,1,0.8,0.851851851851852,0.0625,0.3125,0,9.82339343463961,5.27502779922893,7.66082695154558,7.36377999343165,4.60129169892296,6.05032696996893
26,Female,349,1,4,3.7,1,1,0.894736842105263,0.0434782608695652,0.947368421052632,1,1,1,0.0294117647058824,1,0,0,0.105263157894737,-0.0140664961636829,0.0526315789473685,1,1,0.941176470588235,0.032967032967033,0.970149253731343,1,83.140525188275,1.94512711852952,0.0871135923979978,0.718838516565049,0.763879788610307,0.600326797385621,0.549909255898367,0.742647058823529,0.811764705882353,0.789473684210526,1,0.388888888888889,0.310344827586207,0.485294117647059,1,1,1,0.91304347826087,1,1,0.0666666666666667,0,0,NaN,1,1,1,1,1,0.0833333333333333,0.0833333333333333,0,2.21655544447282,1.02228123691289,1.68980332250722,11.9322734443553,10.0534575969166,11.1035942112644
